run,capability,n,accuracy,soft_accuracy,nll,brier,confidence,ece_15,score_mae,score_within_one,errors,error_rate,latency_ms_mean,latency_ms_p50,latency_ms_p95,_source_file,_line
spark-X2.5,sql_injection_risk,80,0.525,0.5262,4.3124,0.9455,0.9988,0.4738,,,0,0.0,57.1,55.4,63.0,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,244
spark-X2.5,travel_policy_violation,80,0.5,0.5026,4.0724,0.99,0.9973,0.4973,,,0,0.0,57.6,55.6,68.8,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,245
spark-X2.5,contains_pii,80,0.95,0.9268,0.1799,0.0923,0.968,0.056,,,0,0.0,56.5,55.5,63.1,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,246
spark-X2.5,contains_spoiler,80,0.8625,0.843,0.5979,0.2606,0.9693,0.1281,,,0,0.0,57.5,55.7,63.8,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,247
spark-X2.5,formality_level,80,0.65,0.6503,2.8855,0.6965,0.9985,0.3485,0.3498,0.975,0,0.0,57.9,56.4,65.8,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,248
spark-X2.5,phishing_email,80,0.8875,0.884,0.8448,0.2251,0.9963,0.1131,,,0,0.0,62.3,56.0,104.6,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,249
spark-X2.5,meeting_conflict,80,0.4625,0.4626,5.159,1.0745,0.9999,0.5374,,,0,0.0,56.4,55.5,62.0,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,250
spark-X2.5,hazmat_shipping,80,1.0,0.9961,0.0042,0.0011,0.9961,0.0039,,,0,0.0,56.2,55.6,60.8,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,251
spark-X2.5,dietary_vegan,80,0.85,0.8783,0.2538,0.1683,0.943,0.1037,,,0,0.0,55.9,55.3,59.5,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,252
spark-X2.5,news_topic,80,0.925,0.9167,0.6166,0.1513,0.9907,0.0833,,,0,0.0,58.0,56.3,63.3,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,253
spark-X2.5,document_type,80,1.0,1.0,0.0,0.0,1.0,0.0,,,0,0.0,57.7,56.4,62.6,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,254
spark-X2.5,reading_level,80,0.8625,0.9152,0.1204,0.0841,0.9273,0.0829,0.0781,1.0,0,0.0,58.0,55.7,64.8,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,255
spark-X2.5,insurance_claim_priority,80,0.75,0.737,2.6377,0.4961,0.9835,0.2597,0.3815,0.875,0,0.0,57.3,56.2,64.9,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,256
spark-X2.5,symptom_triage,80,0.5125,0.5146,3.9152,0.8897,0.9487,0.4402,0.4348,0.9625,0,0.0,56.8,55.9,63.3,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,257
spark-X2.5,delivery_exception,80,1.0,1.0,0.0,0.0,1.0,0.0,,,0,0.0,56.9,56.1,62.2,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,258
spark-X2.5,city_service_request,80,0.9125,0.9267,0.3481,0.1149,0.9734,0.0733,,,0,0.0,56.7,56.1,61.9,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,259
spark-X2.5,ad_policy_violation,80,0.9875,0.9881,0.038,0.0227,0.9994,0.0119,,,0,0.0,56.5,55.3,62.4,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,260
spark-X2.5,fair_housing_violation,80,0.9,0.8974,0.5272,0.1939,0.9941,0.0968,,,0,0.0,56.8,55.1,61.7,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,261
spark-X2.5,contract_clause_type,80,1.0,1.0,0.0,0.0,1.0,0.0,,,0,0.0,56.8,56.4,60.0,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,262
spark-X2.5,voice_assistant_intent,80,0.9625,0.9654,0.0968,0.0617,0.9958,0.0334,,,0,0.0,57.7,56.2,63.9,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,263
spark-X2.5,grammar_issue,80,0.5,0.5084,1.8738,0.7691,0.8505,0.3505,,,0,0.0,57.4,56.5,63.5,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,264
spark-X2.5,action_item_assignment,80,0.825,0.8245,1.0322,0.3361,0.9913,0.1735,,,0,0.0,56.1,55.4,59.6,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,265
spark-X2.5,suspicious_transaction,80,0.4875,0.4909,3.0594,0.9994,0.9893,0.5091,,,0,0.0,56.5,56.0,60.9,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,266
spark-X2.5,return_reason,80,0.9875,0.9528,0.0928,0.0441,0.9648,0.0469,,,0,0.0,56.8,56.0,60.9,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,267
spark-X2.5,allergen_present,80,0.8625,0.793,0.3902,0.2554,0.887,0.1485,,,0,0.0,56.6,55.8,62.1,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,268
spark-X2.5,home_service_routing,80,0.9625,0.9387,0.103,0.0712,0.9624,0.0612,,,0,0.0,56.0,55.7,58.4,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,269
spark-X2.5,gaming_report_type,80,0.7625,0.7703,1.9924,0.4251,0.9781,0.2156,,,0,0.0,56.8,56.1,62.1,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,270
spark-X2.5,warranty_claim_eligible,80,0.55,0.6218,0.6497,0.4576,0.7574,0.2074,,,0,0.0,55.5,55.2,58.0,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,271
spark-X2.5,weather_alert_severity,80,1.0,0.9891,0.0137,0.0056,0.9891,0.0109,0.0136,1.0,0,0.0,56.4,56.1,60.0,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,272
spark-X2.5,content_type,80,0.825,0.8442,0.3075,0.2154,0.9254,0.1152,,,0,0.0,56.8,56.2,59.6,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,273
spark-X2.5,veterinary_triage,80,0.4875,0.485,4.3794,0.9136,0.9112,0.4237,0.5346,0.9,0,0.0,56.4,55.8,59.4,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,274
spark-X2.5,gpqa_diamond,81,0.5432,0.4546,1.2278,0.6564,0.6722,0.2309,,,0,0.0,636.8,685.5,1129.7,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,275
spark-X2.5,micro,22001,0.7142,0.7097,1.7455,0.5013,0.9439,0.2297,0.4604,0.8771,0,0.0,1122.9,154.9,4684.6,/Users/admin/Code/typed-decision-bench/output/spark-X2.5_stats.jsonl,276
von-1.1,hard_reasoning,80,0.2375,0.2186,4.74,1.232,0.7701,0.5494,,,0,0.0,61.7,39.8,189.8,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,1
von-1.1,math_quantitative_decisions,80,0.2375,0.2436,1.9156,0.9458,0.5463,0.3088,,,0,0.0,38.5,36.7,43.6,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,2
von-1.1,oos_abstention_ambiguity,80,0.5,0.4987,2.4516,0.8158,0.8678,0.3678,,,0,0.0,38.9,38.4,42.2,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,3
von-1.1,pii_sensitive_data_classification,80,0.525,0.5406,4.0223,0.8277,0.9363,0.4233,,,0,0.0,41.0,40.6,45.3,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,4
von-1.1,routing_intent_support_priority,80,0.75,0.7315,2.3988,0.4636,0.9484,0.2358,0.9958,0.7368,0,0.0,40.8,40.8,45.3,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,5
von-1.1,rule_following_formal_logic,80,0.3875,0.4005,1.3729,0.8247,0.719,0.3691,,,0,0.0,41.7,41.0,46.4,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,6
von-1.1,security_policy_risk,80,0.5125,0.5221,5.786,0.8602,0.9348,0.4223,0.7706,0.75,0,0.0,39.2,38.2,44.1,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,7
von-1.1,structured_schema_decisions,80,0.375,0.376,2.2805,0.9249,0.769,0.394,,,0,0.0,43.0,39.7,66.5,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,8
von-1.1,tool_action_selection,80,0.1875,0.2016,10.449,1.4909,0.9311,0.7436,,,0,0.0,44.8,44.1,51.9,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,9
von-1.1,typed_jev_native_replay,80,0.7,0.6892,1.6564,0.5148,0.9264,0.2327,0.9882,0.5769,0,0.0,38.4,37.3,44.7,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,10
von-1.1,code_quality_judgements,80,0.6125,0.5824,2.566,0.7171,0.913,0.3517,0.6567,0.875,0,0.0,38.2,37.3,41.4,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,11
von-1.1,program_behavior_prediction,80,0.45,0.4329,2.7083,0.8101,0.7569,0.3496,,,0,0.0,38.6,37.8,41.4,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,12
von-1.1,code_requirement_satisfaction,80,0.225,0.225,20.1979,1.5497,0.9999,0.7749,,,0,0.0,40.7,39.7,44.1,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,13
von-1.1,patch_diff_correctness,80,0.25,0.2617,3.7571,1.0394,0.6693,0.4193,,,0,0.0,41.0,40.4,45.2,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,14
von-1.1,test_quality_and_adequacy,80,0.2875,0.2604,2.9949,1.1082,0.7302,0.498,,,0,0.0,40.4,39.7,45.7,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,15
von-1.1,api_contract_compatibility,80,0.1875,0.1865,4.7469,1.5039,0.919,0.7315,,,0,0.0,41.3,40.4,47.7,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,16
von-1.1,dependency_api_existence_judgements,80,0.2,0.1883,4.0006,1.358,0.804,0.6151,,,0,0.0,40.8,39.6,45.7,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,17
von-1.1,version_compatibility,80,0.725,0.6801,0.8604,0.4546,0.8752,0.1722,,,0,0.0,39.0,38.3,44.7,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,18
von-1.1,environment_portability_judgements,80,0.1625,0.2138,3.0397,1.1419,0.6835,0.5291,,,0,0.0,39.7,38.6,46.3,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,19
von-1.1,concurrency_correctness,80,0.1625,0.161,6.1835,1.533,0.8972,0.7491,,,0,0.0,39.4,38.6,41.9,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,20
von-1.1,idempotency_judgements,80,0.325,0.2942,2.6681,1.0238,0.7165,0.3983,,,0,0.0,40.1,38.7,43.9,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,21
von-1.1,error_handling_quality,80,0.275,0.3135,2.2766,0.8885,0.6295,0.3576,,,0,0.0,38.7,38.0,42.6,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,22
von-1.1,algorithm_data_structure_appropriateness,80,0.35,0.3767,1.883,0.9576,0.7937,0.4437,,,0,0.0,38.8,38.2,42.9,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,23
von-1.1,complexity_estimation,80,0.3375,0.2654,2.7307,0.9189,0.5718,0.2545,,,0,0.0,39.5,38.6,44.1,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,24
von-1.1,performance_bottleneck_attribution,80,0.2375,0.2331,3.6223,1.2825,0.8245,0.6067,,,0,0.0,39.0,38.3,43.8,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,25
von-1.1,parallelization_suitability,80,0.225,0.2691,2.6046,1.1008,0.7373,0.5123,,,0,0.0,38.7,38.0,42.3,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,26
von-1.1,database_query_reasoning,80,0.425,0.3717,3.1112,0.9336,0.7694,0.357,,,0,0.0,39.4,38.7,45.3,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,27
von-1.1,regex_pattern_correctness,80,0.2,0.2175,2.1717,0.9752,0.5293,0.3293,,,0,0.0,38.8,37.6,43.2,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,28
von-1.1,state_machine_correctness,80,0.5125,0.4614,1.7644,0.8433,0.8486,0.3703,,,0,0.0,39.1,38.3,44.7,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,29
von-1.1,serialization_compatibility,80,0.45,0.4315,1.435,0.6748,0.6545,0.2097,,,0,0.0,39.1,38.7,43.5,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,30
von-1.1,data_migration_correctness,80,0.325,0.2932,2.1532,0.9243,0.6346,0.3096,,,0,0.0,40.2,39.3,44.4,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,31
von-1.1,distributed_systems_consistency,80,0.3875,0.3456,1.8785,0.801,0.6122,0.2281,,,0,0.0,40.3,39.8,44.1,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,32
von-1.1,cache_correctness,80,0.1625,0.1771,3.3277,1.3093,0.7719,0.6251,,,0,0.0,40.4,39.2,46.2,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,33
von-1.1,observability_adequacy,80,0.3,0.3083,2.4581,0.9708,0.6891,0.3891,,,0,0.0,41.4,39.0,53.9,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,34
von-1.1,log_event_sequence_diagnosis,80,0.6375,0.5731,1.4409,0.5153,0.7528,0.1632,,,0,0.0,39.7,39.3,43.7,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,35
von-1.1,configuration_correctness,80,0.45,0.4126,2.3524,0.8336,0.7518,0.3193,,,0,0.0,40.0,39.1,44.3,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,36
von-1.1,command_line_semantics,80,0.4875,0.4717,2.0827,0.8635,0.869,0.3929,,,0,0.0,39.7,39.0,43.9,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,37
von-1.1,open_source_license_compatibility,80,0.375,0.3665,3.7309,1.0678,0.8578,0.5024,,,0,0.0,40.0,39.1,45.8,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,38
von-1.1,accessibility_semantics_from_source,80,0.6375,0.5955,2.6709,0.5788,0.8266,0.221,,,0,0.0,40.2,39.4,46.5,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,39
von-1.1,graph_logic,80,0.3375,0.3383,5.8911,1.2636,0.9669,0.6294,,,0,0.0,41.4,40.5,45.9,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,40
von-1.1,graph_knowledge,80,0.9125,0.84,0.3365,0.1644,0.8922,0.0983,,,0,0.0,39.3,38.9,42.0,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,41
von-1.1,ontology_taxonomy_consistency,80,0.3,0.2995,2.2237,0.9798,0.6906,0.3967,,,0,0.0,41.9,40.2,54.3,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,42
von-1.1,graph_path_relevance,80,0.775,0.5814,0.7049,0.4513,0.7114,0.2861,,,0,0.0,41.6,40.0,52.1,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,43
von-1.1,temporal_graph_consistency,80,0.5,0.5002,3.6007,0.9983,0.9994,0.4994,,,0,0.0,40.4,39.3,48.8,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,44
von-1.1,causal_chain_validation,80,0.2,0.2066,2.6688,1.1636,0.6875,0.4875,,,0,0.0,40.3,39.2,49.6,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,45
von-1.1,root_cause_attribution,80,0.925,0.8879,0.3236,0.1147,0.933,0.0605,,,0,0.0,39.2,38.6,42.9,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,46
von-1.1,evidence_provenance,80,1.0,0.9964,0.0036,0.0002,0.9964,0.0036,,,0,0.0,39.2,38.5,43.0,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,47
von-1.1,source_reliability_in_context,80,0.825,0.798,0.4025,0.2342,0.8731,0.113,,,0,0.0,38.8,37.6,44.5,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,48
von-1.1,semantic_similarity_and_factual_correctness,80,0.3375,0.3202,2.9602,1.1021,0.8169,0.4903,,,0,0.0,42.2,39.9,46.0,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,49
von-1.1,summary_completeness,80,0.7875,0.79,2.1924,0.3885,0.9813,0.1989,,,0,0.0,41.3,39.6,50.4,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,50
von-1.1,claim_entailment,80,0.5375,0.4277,2.3873,0.7734,0.7276,0.2422,,,0,0.0,42.2,39.6,55.8,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,51
von-1.1,unknown_known_state_classification,80,0.5875,0.4639,1.3979,0.6085,0.6618,0.1314,,,0,0.0,39.2,38.1,45.6,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,52
von-1.1,answerability_from_provided_context,80,0.3625,0.2964,2.9985,1.0384,0.7416,0.4008,,,0,0.0,38.5,37.8,42.2,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,53
von-1.1,evidence_sufficiency,80,0.3875,0.3885,4.3089,1.2205,0.9987,0.6112,,,0,0.0,38.4,37.8,41.0,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,54
von-1.1,fact_vs_inference_classification,80,0.5125,0.4602,1.5787,0.7131,0.7284,0.2802,,,0,0.0,39.3,39.1,41.9,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,55
von-1.1,hallucination_detection,80,0.275,0.2751,2.6547,1.1046,0.749,0.4995,,,0,0.0,40.2,39.7,43.3,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,56
von-1.1,topic_keyword_fidelity,80,0.8125,0.7901,0.4233,0.2396,0.8689,0.0891,,,0,0.0,38.3,37.4,41.7,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,57
von-1.1,information_retrieval_relevance,80,0.0,0.0001,21.5045,1.8989,0.9378,0.9378,,,0,0.0,39.6,38.1,45.4,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,58
von-1.1,recommendation_reranking_quality,80,0.35,0.3404,3.5853,1.1104,0.8494,0.5145,,,0,0.0,44.2,43.9,47.4,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,59
von-1.1,entity_resolution,80,0.675,0.6796,1.3284,0.6238,0.9913,0.3163,,,0,0.0,39.1,38.8,42.5,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,60
von-1.1,record_deduplication,80,0.2125,0.2294,3.4276,1.3015,0.8252,0.6297,,,0,0.0,38.9,37.9,44.2,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,61
von-1.1,cross_document_reconciliation,80,0.1625,0.2234,2.3556,1.2471,0.7925,0.63,,,0,0.0,38.3,37.8,41.7,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,62
von-1.1,document_consistency,80,0.5,0.4748,5.4287,0.9227,0.9089,0.4268,,,0,0.0,40.8,39.2,47.8,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,63
von-1.1,booking_accounting_mapping,80,0.525,0.5146,3.8336,0.8028,0.8782,0.3532,,,0,0.0,38.0,37.5,42.3,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,64
von-1.1,accounting_reasonableness,80,0.525,0.5177,4.0888,0.8593,0.9262,0.4246,,,0,0.0,41.4,38.5,57.1,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,65
von-1.1,invoice_anomaly_detection,80,0.3375,0.3292,3.5934,1.0871,0.8225,0.5159,,,0,0.0,38.5,37.4,46.2,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,66
von-1.1,fraud_scam_likelihood,80,0.15,0.1899,3.1514,1.3098,0.7864,0.6364,1.3249,0.4625,0,0.0,39.7,38.6,44.9,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,67
von-1.1,transaction_anomaly_detection,80,0.05,0.0701,13.279,1.8008,0.961,0.911,,,0,0.0,38.4,37.4,43.8,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,68
von-1.1,commercial_price_plausibility,80,0.15,0.1894,3.5042,1.3979,0.8533,0.7033,,,0,0.0,40.7,39.4,50.6,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,69
von-1.1,budget_consistency,80,0.525,0.5248,2.7808,0.9444,0.997,0.472,,,0,0.0,38.4,37.7,44.1,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,70
von-1.1,resource_planning,80,0.35,0.2896,3.5659,1.1065,0.7715,0.4913,,,0,0.0,37.7,36.5,47.0,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,71
von-1.1,capacity_planning,80,0.1375,0.1898,2.5948,1.1333,0.629,0.4915,,,0,0.0,39.0,38.5,42.7,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,72
von-1.1,inventory_decisions,80,0.5,0.4243,1.6083,0.7773,0.723,0.2579,,,0,0.0,39.8,38.8,45.4,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,73
von-1.1,scheduling_feasibility,80,0.3375,0.3334,3.8789,1.3107,0.986,0.6627,,,0,0.0,37.9,37.3,41.4,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,74
von-1.1,prioritization_under_constraints,80,0.3875,0.3164,1.8787,0.8884,0.6382,0.2845,,,0,0.0,45.5,44.4,53.1,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,75
von-1.1,pareto_optimal_decision_taking,80,0.7875,0.7536,0.5106,0.3344,0.8786,0.1391,,,0,0.0,39.9,38.9,44.9,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,76
von-1.1,expected_utility_decisions,80,0.3875,0.3743,1.723,0.8907,0.7325,0.368,,,0,0.0,44.8,44.3,49.1,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,77
von-1.1,bayesian_evidence_updating,80,0.55,0.5535,2.187,0.8179,0.9476,0.407,,,0,0.0,37.7,37.2,40.9,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,78
von-1.1,game_theory_judgements,80,0.6,0.6104,1.2958,0.6138,0.8926,0.3443,,,0,0.0,39.3,38.0,46.2,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,79
von-1.1,adversarial_agent_reasoning,80,0.35,0.3629,2.4813,0.9242,0.7468,0.3968,,,0,0.0,39.9,37.2,54.1,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,80
von-1.1,negotiation_judgements,80,0.325,0.3229,3.2308,1.057,0.7912,0.4662,,,0,0.0,37.8,37.3,41.9,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,81
von-1.1,probability_support_judgement,80,0.2625,0.3305,1.8059,1.1332,0.8552,0.5927,,,0,0.0,39.5,38.6,45.1,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,82
von-1.1,probability_calibration_language,80,0.375,0.3785,1.5083,0.7789,0.6594,0.2844,,,0,0.0,39.9,38.6,50.1,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,83
von-1.1,forecast_consistency,80,0.6,0.5999,3.282,0.7996,0.9997,0.3997,,,0,0.0,37.0,36.4,40.9,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,84
von-1.1,counterfactual_plausibility,80,0.25,0.2724,4.0544,1.4138,0.9771,0.7271,,,0,0.0,37.2,36.7,40.2,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,85
von-1.1,base_rate_awareness,80,0.2875,0.2848,4.348,1.1779,0.8148,0.5299,,,0,0.0,37.7,36.8,41.6,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,86
von-1.1,sampling_statistical_interpretation,80,0.325,0.3016,2.5552,1.0188,0.7282,0.4325,,,0,0.0,38.4,37.5,47.6,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,87
von-1.1,unit_understanding,80,0.3375,0.2982,4.1992,1.2345,0.8873,0.5917,,,0,0.0,38.1,36.8,41.6,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,88
von-1.1,dimensional_consistency,80,0.4125,0.5341,0.9405,0.6883,0.8286,0.4161,,,0,0.0,37.1,36.7,39.4,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,89
von-1.1,order_of_magnitude_reasoning,80,0.2625,0.2581,3.3452,1.3081,0.8986,0.6361,,,0,0.0,38.0,36.9,44.3,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,90
von-1.1,scale_plausibility,80,0.925,0.9087,0.1301,0.0887,0.9262,0.0384,,,0,0.0,43.9,37.6,58.4,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,91
von-1.1,geometry_and_embodied_navigation,80,0.1625,0.2247,2.1842,0.938,0.4926,0.3301,,,0,0.0,37.6,36.9,42.5,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,92
von-1.1,spatial_relation_reasoning,80,0.2,0.2057,4.0805,1.208,0.7165,0.5165,,,0,0.0,38.7,37.9,43.8,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,93
von-1.1,route_feasibility,80,0.425,0.4371,1.294,0.7522,0.714,0.3095,,,0,0.0,49.3,45.0,79.6,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,94
von-1.1,embodied_affordances,80,0.6125,0.6182,0.9878,0.6143,0.9119,0.2994,,,0,0.0,37.8,36.9,42.7,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,95
von-1.1,physical_commonsense,80,0.8375,0.8275,1.1586,0.3147,0.9826,0.1624,,,0,0.0,38.2,36.9,47.1,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,96
von-1.1,mechanical_system_reasoning,80,0.075,0.0817,4.8436,1.3643,0.6401,0.5651,,,0,0.0,39.9,38.6,45.5,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,97
von-1.1,object_permanence_state_tracking,80,0.3875,0.3515,1.8663,0.8729,0.6932,0.3166,,,0,0.0,37.9,37.1,42.0,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,98
von-1.1,temporal_ordering,80,0.3625,0.3445,3.0756,1.0284,0.7919,0.4294,,,0,0.0,57.3,42.6,123.2,/Users/admin/Code/typed-decision-bench/output/von-1.1_stats.jsonl,99
